left;top;botton;rigth
405;165;305;345
405;175;305;335
405;185;305;325
405;195;305;315
405;205;305;305
405;220;305;290
405;230;305;280
405;240;305;270
405;250;305;260
405;260;305;250
405;275;305;235
405;285;305;225
405;295;315;195
405;295;325;185
405;295;340;170
405;295;350;160
405;295;360;150
405;295;370;140
405;295;380;130
405;295;395;115
405;295;405;105
405;295;415;95
405;295;425;85
405;295;435;75
405;295;445;65
405;295;450;70
405;295;440;80
405;295;430;90
405;295;420;100
405;295;410;110
405;295;400;120
405;295;385;135
405;295;375;145
405;295;365;155
405;295;355;165
405;295;345;175
405;295;330;190
405;295;320;200
405;295;310;210
405;290;305;230
405;280;305;240
405;265;305;255
405;255;305;265
405;245;305;275
405;235;305;285
405;225;305;295
405;210;305;310
405;200;305;320
405;190;305;330
405;180;305;340
405;170;305;350
405;160;305;360
405;145;305;375
405;135;305;385
415;105;305;395
425;95;305;395
440;80;305;395
450;70;305;395
460;60;305;395
470;50;305;395
480;40;305;395
495;25;305;395
505;15;305;395
515;5;305;395
525;0;305;395
535;10;305;395
545;20;305;395
560;35;305;395
570;45;305;395
580;55;305;395
590;65;305;395
600;75;305;395
615;90;305;395
625;100;305;395
635;110;305;395
645;120;305;395
655;130;305;395
665;140;305;395
680;155;305;395
690;165;305;395
700;175;305;395
710;185;305;395
720;195;305;395
730;205;305;395
715;220;305;395
705;230;305;395
695;240;305;395
685;250;305;395
675;260;305;395
660;275;305;395
650;285;305;395
620;295;315;395
610;295;325;395
595;295;340;395
585;295;350;395
575;295;360;395
565;295;370;395
555;295;380;395
540;295;395;395
530;295;405;395
520;295;415;395
510;295;425;395
500;295;435;395
490;295;445;395
405;295;450;355
405;295;440;345
405;295;430;335
405;295;420;325
405;295;410;315
405;295;400;305
405;295;385;290
405;295;375;280
405;295;365;270
405;295;355;260
405;295;345;250
405;295;330;235
405;295;320;225
405;295;310;215
405;290;305;195
405;280;305;185
405;265;305;170
405;255;305;160
405;245;305;150
405;235;305;140
405;225;305;130
405;210;305;115
405;200;305;105
405;190;305;95
405;180;305;85
405;170;305;75
405;160;305;65
405;145;305;50
405;135;305;40
405;125;305;30
405;115;305;20
405;105;305;10
405;95;305;0
405;80;305;15
405;70;305;25
405;60;305;35
405;50;305;45
405;40;305;55
405;25;305;70
405;15;305;80
405;5;305;90
405;0;305;100
405;10;305;110
405;20;305;120
405;35;305;135
405;45;305;145
405;55;305;155
405;65;305;165
405;75;305;175
405;90;305;190
405;100;305;200
405;110;305;210
405;120;305;220
405;130;305;230
405;140;305;240
405;155;305;255
405;165;305;265
405;175;305;275
405;185;305;285
405;195;305;295
405;220;305;320
405;230;305;330
405;240;305;340
405;250;305;350
405;260;305;360
405;275;305;375
405;285;305;385
415;295;315;395
425;295;325;395
440;295;340;395
450;295;350;395
460;295;360;395
470;295;370;395
480;295;380;395
495;295;395;395
505;295;405;395
515;295;415;395
525;295;425;395
535;295;435;395
545;295;445;395
680;295;450;395
690;295;440;395
700;295;430;395
710;295;420;395
720;295;410;395
730;295;400;395
715;295;385;395
705;295;375;395
695;295;365;395
685;295;355;395
675;295;345;395
660;295;330;395
650;295;320;395
640;295;310;395
620;290;305;395
610;280;305;395
595;265;305;395
585;255;305;395
575;245;305;395
565;235;305;395
555;225;305;395
540;210;305;395
530;200;305;395
520;190;305;395
510;180;305;395
500;170;305;395
490;160;305;395
475;145;305;395
465;135;305;395
455;125;305;395
445;115;305;395
435;105;305;395
410;80;305;395
405;60;305;390
405;50;305;380
405;40;305;370
405;25;305;355
405;15;305;345
405;5;305;335
405;0;305;325
405;10;305;315
405;20;305;305
405;35;305;290
405;45;305;280
405;55;305;270
405;65;305;260
405;75;305;250
405;90;305;235
405;100;305;225
405;110;305;215
405;120;305;205
405;130;305;195
405;140;305;185
405;155;305;170
405;165;305;160
405;175;305;150
405;185;305;140
405;195;305;130
405;220;305;105
405;230;305;95
405;240;305;85
405;250;305;75
405;260;305;65
405;275;305;50
405;285;305;40
405;295;315;10
405;295;325;0
405;295;340;15
405;295;350;25
405;295;360;35
405;295;370;45
405;295;380;55
405;295;395;70
405;295;405;80
405;295;415;90
405;295;425;100
405;295;435;110
405;295;445;120
405;295;450;255
405;295;440;265
405;295;430;275
405;295;420;285
405;295;410;295
405;295;385;320
405;295;375;330
405;295;365;340
405;295;355;350
405;295;345;360
405;295;330;375
405;295;320;385
415;290;305;395
425;280;305;395
440;265;305;395
450;255;305;395
460;245;305;395
470;235;305;395
480;225;305;395
495;210;305;395
505;200;305;395
515;190;305;395
525;180;305;395
535;170;305;395
545;160;305;395
560;145;305;395
570;135;305;395
580;125;305;395
590;115;305;395
600;105;305;395
625;80;305;395
635;70;305;395
645;60;305;395
655;50;305;395
665;40;305;395
680;25;305;395
690;15;305;395
700;5;305;395
710;0;305;395
720;10;305;395
730;20;305;395
715;35;305;395
705;45;305;395
695;55;305;395
685;65;305;395
675;75;305;395
660;90;305;395
650;100;305;395
640;110;305;395
630;120;305;395
620;130;305;395
610;140;305;395
595;155;305;395
585;165;305;395
575;175;305;395
565;185;305;395
555;195;305;395
530;220;305;395
520;230;305;395
510;240;305;395
500;250;305;395
490;260;305;395
475;275;305;395
465;285;305;395
435;295;315;395
410;295;340;395
405;295;360;390
405;295;370;380
405;295;380;370
405;295;395;355
405;295;405;345
405;295;415;335
405;295;425;325
405;295;435;315
405;295;445;305
405;295;450;170
405;295;440;160
405;295;430;150
405;295;420;140
405;295;410;130
405;295;385;105
405;295;375;95
405;295;365;85
405;295;355;75
405;295;345;65
405;295;330;50
405;295;320;40
405;295;310;30
405;290;305;10
405;280;305;0
405;265;305;15
405;255;305;25
405;245;305;35
405;235;305;45
405;225;305;55
405;210;305;70
405;200;305;80
405;190;305;90
405;180;305;100
405;170;305;110
405;160;305;120
405;145;305;135
405;135;305;145
405;125;305;155
405;115;305;165
405;105;305;175
405;80;305;200
405;70;305;210
405;60;305;220
405;50;305;230
405;40;305;240
405;25;305;255
405;15;305;265
405;5;305;275
405;0;305;285
405;10;305;295
405;35;305;320
405;45;305;330
405;55;305;340
405;65;305;350
405;75;305;360
405;90;305;375
405;100;305;385
415;130;305;395
425;140;305;395
440;155;305;395
450;165;305;395
460;175;305;395
470;185;305;395
480;195;305;395
505;220;305;395
515;230;305;395
525;240;305;395
535;250;305;395
545;260;305;395
560;275;305;395
570;285;305;395
600;295;315;395
625;295;340;395
635;295;350;395
645;295;360;395
655;295;370;395
665;295;380;395
680;295;395;395
690;295;405;395
700;295;415;395
710;295;425;395
720;295;435;395
730;295;445;395
595;295;450;395
585;295;440;395
575;295;430;395
565;295;420;395
555;295;410;395
530;295;385;395
520;295;375;395
510;295;365;395
500;295;355;395
490;295;345;395
475;295;330;395
465;295;320;395
455;295;310;395
435;290;305;395
410;265;305;395
405;245;305;390
405;235;305;380
405;225;305;370
405;210;305;355
405;200;305;345
405;190;305;335
405;180;305;325
405;170;305;315
405;160;305;305
405;145;305;290
405;135;305;280
405;125;305;270
405;115;305;260
405;105;305;250
405;80;305;225
405;70;305;215
405;60;305;205
405;50;305;195
405;40;305;185
405;25;305;170
405;15;305;160
405;5;305;150
405;0;305;140
405;10;305;130
405;35;305;105
405;45;305;95
405;55;305;85
405;65;305;75
405;75;305;65
405;90;305;50
405;100;305;40
405;110;305;30
405;120;305;20
405;130;305;10
405;140;305;0
405;155;305;15
405;165;305;25
405;175;305;35
405;185;305;45
405;195;305;55
405;220;305;80
405;230;305;90
405;240;305;100
405;250;305;110
405;260;305;120
405;275;305;135
405;285;305;145
405;295;315;175
405;295;340;200
405;295;350;210
405;295;360;220
405;295;370;230
405;295;380;240
405;295;395;255
405;295;405;265
405;295;415;275
405;295;425;285
405;295;435;295
440;295;450;395
450;295;440;395
460;295;430;395
470;295;420;395
480;295;410;395
505;295;385;395
515;295;375;395
525;295;365;395
535;295;355;395
545;295;345;395
560;295;330;395
570;295;320;395
580;295;310;395
600;290;305;395
625;265;305;395
635;255;305;395
645;245;305;395
655;235;305;395
665;225;305;395
680;210;305;395
690;200;305;395
700;190;305;395
710;180;305;395
720;170;305;395
730;160;305;395
715;145;305;395
705;135;305;395
695;125;305;395
685;115;305;395
675;105;305;395
650;80;305;395
640;70;305;395
630;60;305;395
620;50;305;395
610;40;305;395
595;25;305;395
585;15;305;395
575;5;305;395
565;0;305;395
555;10;305;395
530;35;305;395
520;45;305;395
510;55;305;395
500;65;305;395
490;75;305;395
475;90;305;395
465;100;305;395
455;110;305;395
445;120;305;395
435;130;305;395
410;155;305;395
405;175;305;390
405;185;305;380
405;195;305;370
405;220;305;345
405;230;305;335
405;240;305;325
405;250;305;315
405;260;305;305
405;275;305;290
405;285;305;280
405;295;315;250
405;295;340;225
405;295;350;215
405;295;360;205
405;295;370;195
405;295;380;185
405;295;395;170
405;295;405;160
405;295;415;150
405;295;425;140
405;295;435;130
405;295;450;15
405;295;440;25
405;295;430;35
405;295;420;45
405;295;410;55
405;295;385;80
405;295;375;90
405;295;365;100
405;295;355;110
405;295;345;120
405;295;330;135
405;295;320;145
405;295;310;155
405;290;305;175
405;265;305;200
405;255;305;210
405;245;305;220
405;235;305;230
405;225;305;240
405;210;305;255
405;200;305;265
405;190;305;275
405;180;305;285
405;170;305;295
405;145;305;320
405;135;305;330
405;125;305;340
405;115;305;350
405;105;305;360
405;80;305;385
415;50;305;395
425;40;305;395
440;25;305;395
450;15;305;395
460;5;305;395
470;0;305;395
480;10;305;395
505;35;305;395
515;45;305;395
525;55;305;395
535;65;305;395
545;75;305;395
560;90;305;395
570;100;305;395
580;110;305;395
590;120;305;395
600;130;305;395
625;155;305;395
635;165;305;395
645;175;305;395
655;185;305;395
665;195;305;395
690;220;305;395
700;230;305;395
710;240;305;395
720;250;305;395
730;260;305;395
715;275;305;395
705;285;305;395
675;295;315;395
650;295;340;395
640;295;350;395
630;295;360;395
620;295;370;395
610;295;380;395
595;295;395;395
585;295;405;395
575;295;415;395
565;295;425;395
555;295;435;395
410;295;450;395
405;295;430;390
405;295;420;380
405;295;410;370
405;295;385;345
405;295;375;335
405;295;365;325
405;295;355;315
405;295;345;305
405;295;330;290
405;295;320;280
405;295;310;270
405;290;305;250
405;265;305;225
405;255;305;215
405;245;305;205
405;235;305;195
405;225;305;185
405;210;305;170
405;200;305;160
405;190;305;150
405;180;305;140
405;170;305;130
405;145;305;105
405;135;305;95
405;125;305;85
405;115;305;75
405;105;305;65
405;80;305;40
405;70;305;30
405;60;305;20
405;50;305;10
405;40;305;0
405;25;305;15
405;15;305;25
405;5;305;35
405;0;305;45
405;10;305;55
405;35;305;80
405;45;305;90
405;55;305;100
405;65;305;110
405;75;305;120
405;90;305;135
405;100;305;145
405;110;305;155
405;120;305;165
405;130;305;175
405;155;305;200
405;165;305;210
405;175;305;220
405;185;305;230
405;195;305;240
405;220;305;265
405;230;305;275
405;240;305;285
405;250;305;295
405;275;305;320
405;285;305;330
405;295;315;360
405;295;340;385
415;295;370;395
425;295;380;395
440;295;395;395
450;295;405;395
460;295;415;395
470;295;425;395
480;295;435;395
625;295;450;395
635;295;440;395
645;295;430;395
655;295;420;395
665;295;410;395
690;295;385;395
700;295;375;395
710;295;365;395
720;295;355;395
730;295;345;395
715;295;330;395
705;295;320;395
695;295;310;395
675;290;305;395
650;265;305;395
640;255;305;395
630;245;305;395
620;235;305;395
610;225;305;395
595;210;305;395
585;200;305;395
575;190;305;395
565;180;305;395
555;170;305;395
530;145;305;395
520;135;305;395
510;125;305;395
500;115;305;395
490;105;305;395
465;80;305;395
455;70;305;395
445;60;305;395
435;50;305;395
410;25;305;395
405;5;305;390
405;0;305;380
405;10;305;370
405;35;305;345
405;45;305;335
405;55;305;325
405;65;305;315
405;75;305;305
405;90;305;290
405;100;305;280
405;110;305;270
405;120;305;260
405;130;305;250
405;155;305;225
405;165;305;215
405;175;305;205
405;185;305;195
405;195;305;185
405;220;305;160
405;230;305;150
405;240;305;140
405;250;305;130
405;275;305;105
405;285;305;95
405;295;315;65
405;295;340;40
405;295;350;30
405;295;360;20
405;295;370;10
405;295;380;0
405;295;395;15
405;295;405;25
405;295;415;35
405;295;425;45
405;295;435;55
405;295;450;200
405;295;440;210
405;295;430;220
405;295;420;230
405;295;410;240
405;295;385;265
405;295;375;275
405;295;365;285
405;295;355;295
405;295;330;320
405;295;320;330
405;295;310;340
405;290;305;360
405;265;305;385
415;235;305;395
425;225;305;395
440;210;305;395
450;200;305;395
460;190;305;395
470;180;305;395
480;170;305;395
505;145;305;395
515;135;305;395
525;125;305;395
535;115;305;395
545;105;305;395
570;80;305;395
580;70;305;395
590;60;305;395
600;50;305;395
625;25;305;395
635;15;305;395
645;5;305;395
655;0;305;395
665;10;305;395
690;35;305;395
700;45;305;395
710;55;305;395
720;65;305;395
730;75;305;395
715;90;305;395
705;100;305;395
695;110;305;395
685;120;305;395
675;130;305;395
650;155;305;395
640;165;305;395
630;175;305;395
620;185;305;395
610;195;305;395
585;220;305;395
575;230;305;395
565;240;305;395
555;250;305;395
530;275;305;395
520;285;305;395
490;295;315;395
465;295;340;395
455;295;350;395
445;295;360;395
435;295;370;395
410;295;395;395
405;295;415;390
405;295;425;380
405;295;435;370
405;295;450;225
405;295;440;215
405;295;430;205
405;295;420;195
405;295;410;185
405;295;385;160
405;295;375;150
405;295;365;140
405;295;355;130
405;295;330;105
405;295;320;95
405;295;310;85
405;290;305;65
405;265;305;40
405;255;305;30
405;245;305;20
405;235;305;10
405;225;305;0
405;210;305;15
405;200;305;25
405;190;305;35
405;180;305;45
405;170;305;55
405;145;305;80
405;135;305;90
405;125;305;100
405;115;305;110
405;105;305;120
405;80;305;145
405;70;305;155
405;60;305;165
405;50;305;175
405;25;305;200
405;15;305;210
405;5;305;220
405;0;305;230
405;10;305;240
405;35;305;265
405;45;305;275
405;55;305;285
405;65;305;295
405;90;305;320
405;100;305;330
405;110;305;340
405;120;305;350
405;130;305;360
405;155;305;385
415;185;305;395
425;195;305;395
450;220;305;395
460;230;305;395
470;240;305;395
480;250;305;395
505;275;305;395
515;285;305;395
545;295;315;395
570;295;340;395
580;295;350;395
590;295;360;395
600;295;370;395
625;295;395;395
635;295;405;395
645;295;415;395
655;295;425;395
665;295;435;395
650;295;450;395
640;295;440;395
630;295;430;395
620;295;420;395
610;295;410;395
585;295;385;395
575;295;375;395
565;295;365;395
555;295;355;395
530;295;330;395
520;295;320;395
510;295;310;395
490;290;305;395
465;265;305;395
455;255;305;395
445;245;305;395
435;235;305;395
410;210;305;395
405;190;305;390
405;180;305;380
405;170;305;370
405;145;305;345
405;135;305;335
405;125;305;325
405;115;305;315
405;105;305;305
405;80;305;280
405;70;305;270
405;60;305;260
405;50;305;250
405;25;305;225
405;15;305;215
405;5;305;205
405;0;305;195
405;10;305;185
405;35;305;160
405;45;305;150
405;55;305;140
405;65;305;130
405;90;305;105
405;100;305;95
405;110;305;85
405;120;305;75
405;130;305;65
405;155;305;40
405;165;305;30
405;175;305;20
405;185;305;10
405;195;305;0
405;220;305;25
405;230;305;35
405;240;305;45
405;250;305;55
405;275;305;80
405;285;305;90
405;295;315;120
405;295;340;145
405;295;350;155
405;295;360;165
405;295;370;175
405;295;395;200
405;295;405;210
405;295;415;220
405;295;425;230
405;295;435;240
405;295;450;385
415;295;420;395
425;295;410;395
450;295;385;395
460;295;375;395
470;295;365;395
480;295;355;395
505;295;330;395
515;295;320;395
525;295;310;395
545;290;305;395
570;265;305;395
580;255;305;395
590;245;305;395
600;235;305;395
625;210;305;395
635;200;305;395
645;190;305;395
655;180;305;395
665;170;305;395
690;145;305;395
700;135;305;395
710;125;305;395
720;115;305;395
730;105;305;395
705;80;305;395
695;70;305;395
685;60;305;395
675;50;305;395
650;25;305;395
640;15;305;395
630;5;305;395
620;0;305;395
610;10;305;395
585;35;305;395
575;45;305;395
565;55;305;395
555;65;305;395
530;90;305;395
520;100;305;395
510;110;305;395
500;120;305;395
490;130;305;395
465;155;305;395
455;165;305;395
445;175;305;395
435;185;305;395
405;230;305;390
405;240;305;380
405;250;305;370
405;275;305;345
405;285;305;335
405;295;315;305
405;295;340;280
405;295;350;270
405;295;360;260
405;295;370;250
405;295;395;225
405;295;405;215
405;295;415;205
405;295;425;195
405;295;435;185
405;295;450;40
405;295;440;30
405;295;430;20
405;295;420;10
405;295;410;0
405;295;385;25
405;295;375;35
405;295;365;45
405;295;355;55
405;295;330;80
405;295;320;90
405;295;310;100
405;290;305;120
405;265;305;145
405;255;305;155
405;245;305;165
405;235;305;175
405;210;305;200
405;200;305;210
405;190;305;220
405;180;305;230
405;170;305;240
405;145;305;265
405;135;305;275
405;125;305;285
405;115;305;295
405;80;305;330
405;70;305;340
405;60;305;350
405;50;305;360
405;25;305;385
415;0;305;395
425;10;305;395
450;35;305;395
460;45;305;395
470;55;305;395
480;65;305;395
505;90;305;395
515;100;305;395
525;110;305;395
535;120;305;395
545;130;305;395
570;155;305;395
580;165;305;395
590;175;305;395
600;185;305;395
635;220;305;395
645;230;305;395
655;240;305;395
665;250;305;395
690;275;305;395
700;285;305;395
730;295;315;395
705;295;340;395
695;295;350;395
685;295;360;395
675;295;370;395
650;295;395;395
640;295;405;395
630;295;415;395
620;295;425;395
610;295;435;395
465;295;450;395
455;295;440;395
445;295;430;395
435;295;420;395
405;295;375;390
405;295;365;380
405;295;355;370
405;295;330;345
405;295;320;335
405;295;310;325
405;290;305;305
405;265;305;280
405;255;305;270
405;245;305;260
405;235;305;250
405;210;305;225
405;200;305;215
405;190;305;205
405;180;305;195
405;170;305;185
405;145;305;160
405;135;305;150
405;125;305;140
405;115;305;130
405;80;305;95
405;70;305;85
405;60;305;75
405;50;305;65
405;25;305;40
405;15;305;30
405;5;305;20
405;0;305;10
405;10;305;0
405;35;305;25
405;45;305;35
405;55;305;45
405;65;305;55
405;90;305;80
405;100;305;90
405;110;305;100
405;120;305;110
405;130;305;120
405;155;305;145
405;165;305;155
405;175;305;165
405;185;305;175
405;220;305;210
405;230;305;220
405;240;305;230
405;250;305;240
405;275;305;265
405;285;305;275
405;295;340;330
405;295;350;340
405;295;360;350
405;295;370;360
405;295;395;385
415;295;425;395
425;295;435;395
570;295;450;395
580;295;440;395
590;295;430;395
600;295;420;395
635;295;385;395
645;295;375;395
655;295;365;395
665;295;355;395
690;295;330;395
700;295;320;395
710;295;310;395
730;290;305;395
705;265;305;395
695;255;305;395
685;245;305;395
675;235;305;395
650;210;305;395
640;200;305;395
630;190;305;395
620;180;305;395
610;170;305;395
585;145;305;395
575;135;305;395
565;125;305;395
555;115;305;395
520;80;305;395
510;70;305;395
500;60;305;395
490;50;305;395
465;25;305;395
455;15;305;395
445;5;305;395
435;0;305;395
405;45;305;390
405;55;305;380
405;65;305;370
405;90;305;345
405;100;305;335
405;110;305;325
405;120;305;315
405;130;305;305
405;155;305;280
405;165;305;270
405;175;305;260
405;185;305;250
405;220;305;215
405;230;305;205
405;240;305;195
405;250;305;185
405;275;305;160
405;285;305;150
405;295;340;95
405;295;350;85
405;295;360;75
405;295;370;65
405;295;395;40
405;295;405;30
405;295;415;20
405;295;425;10
405;295;435;0
405;295;450;145
405;295;440;155
405;295;430;165
405;295;420;175
405;295;385;210
405;295;375;220
405;295;365;230
405;295;355;240
405;295;330;265
405;295;320;275
405;295;310;285
405;265;305;330
405;255;305;340
405;245;305;350
405;235;305;360
405;210;305;385
415;180;305;395
425;170;305;395
450;145;305;395
460;135;305;395
470;125;305;395
480;115;305;395
515;80;305;395
525;70;305;395
535;60;305;395
545;50;305;395
570;25;305;395
580;15;305;395
590;5;305;395
600;0;305;395
635;35;305;395
645;45;305;395
655;55;305;395
665;65;305;395
690;90;305;395
700;100;305;395
710;110;305;395
720;120;305;395
730;130;305;395
705;155;305;395
695;165;305;395
685;175;305;395
675;185;305;395
640;220;305;395
630;230;305;395
620;240;305;395
610;250;305;395
585;275;305;395
575;285;305;395
520;295;340;395
510;295;350;395
500;295;360;395
490;295;370;395
465;295;395;395
455;295;405;395
445;295;415;395
435;295;425;395
405;295;450;280
405;295;440;270
405;295;430;260
405;295;420;250
405;295;385;215
405;295;375;205
405;295;365;195
405;295;355;185
405;295;330;160
405;295;320;150
405;295;310;140
405;265;305;95
405;255;305;85
405;245;305;75
405;235;305;65
405;210;305;40
405;200;305;30
405;190;305;20
405;180;305;10
405;170;305;0
405;145;305;25
405;135;305;35
405;125;305;45
405;115;305;55
405;80;305;90
405;70;305;100
405;60;305;110
405;50;305;120
405;25;305;145
405;15;305;155
405;5;305;165
405;0;305;175
405;35;305;210
405;45;305;220
405;55;305;230
405;65;305;240
405;90;305;265
405;100;305;275
405;110;305;285
405;120;305;295
405;155;305;330
405;165;305;340
405;175;305;350
405;185;305;360
415;240;305;395
425;250;305;395
450;275;305;395
460;285;305;395
515;295;340;395
525;295;350;395
535;295;360;395
545;295;370;395
570;295;395;395
580;295;405;395
590;295;415;395
600;295;425;395
705;295;450;395
695;295;440;395
685;295;430;395
675;295;420;395
640;295;385;395
630;295;375;395
620;295;365;395
610;295;355;395
585;295;330;395
575;295;320;395
565;295;310;395
520;265;305;395
510;255;305;395
500;245;305;395
490;235;305;395
465;210;305;395
455;200;305;395
445;190;305;395
435;180;305;395
405;135;305;390
405;125;305;380
405;115;305;370
405;80;305;335
405;70;305;325
405;60;305;315
405;50;305;305
405;25;305;280
405;15;305;270
405;5;305;260
405;0;305;250
405;35;305;215
405;45;305;205
405;55;305;195
405;65;305;185
405;90;305;160
405;100;305;150
405;110;305;140
405;120;305;130
405;155;305;95
405;165;305;85
405;175;305;75
405;185;305;65
405;220;305;30
405;230;305;20
405;240;305;10
405;250;305;0
405;275;305;25
405;285;305;35
405;295;340;90
405;295;350;100
405;295;360;110
405;295;370;120
405;295;395;145
405;295;405;155
405;295;415;165
405;295;425;175
405;295;450;330
405;295;440;340
405;295;430;350
405;295;420;360
415;295;365;395
425;295;355;395
450;295;330;395
460;295;320;395
470;295;310;395
515;265;305;395
525;255;305;395
535;245;305;395
545;235;305;395
570;210;305;395
580;200;305;395
590;190;305;395
600;180;305;395
635;145;305;395
645;135;305;395
655;125;305;395
665;115;305;395
700;80;305;395
710;70;305;395
720;60;305;395
730;50;305;395
705;25;305;395
695;15;305;395
685;5;305;395
675;0;305;395
640;35;305;395
630;45;305;395
620;55;305;395
610;65;305;395
585;90;305;395
575;100;305;395
565;110;305;395
555;120;305;395
520;155;305;395
510;165;305;395
500;175;305;395
490;185;305;395
455;220;305;395
445;230;305;395
435;240;305;395
405;285;305;390
405;295;340;335
405;295;350;325
405;295;360;315
405;295;370;305
405;295;395;280
405;295;405;270
405;295;415;260
405;295;425;250
405;295;450;95
405;295;440;85
405;295;430;75
405;295;420;65
405;295;385;30
405;295;375;20
405;295;365;10
405;295;355;0
405;295;330;25
405;295;320;35
405;295;310;45
405;265;305;90
405;255;305;100
405;245;305;110
405;235;305;120
405;210;305;145
405;200;305;155
405;190;305;165
405;180;305;175
405;145;305;210
405;135;305;220
405;125;305;230
405;115;305;240
405;80;305;275
405;70;305;285
405;60;305;295
405;25;305;330
405;15;305;340
405;5;305;350
405;0;305;360
415;55;305;395
425;65;305;395
450;90;305;395
460;100;305;395
470;110;305;395
480;120;305;395
515;155;305;395
525;165;305;395
535;175;305;395
545;185;305;395
580;220;305;395
590;230;305;395
600;240;305;395
635;275;305;395
645;285;305;395
700;295;340;395
710;295;350;395
720;295;360;395
730;295;370;395
705;295;395;395
695;295;405;395
685;295;415;395
675;295;425;395
520;295;450;395
510;295;440;395
500;295;430;395
490;295;420;395
455;295;385;395
445;295;375;395
435;295;365;395
405;295;320;390
405;295;310;380
405;265;305;335
405;255;305;325
405;245;305;315
405;235;305;305
405;210;305;280
405;200;305;270
405;190;305;260
405;180;305;250
405;145;305;215
405;135;305;205
405;125;305;195
405;115;305;185
405;80;305;150
405;70;305;140
405;60;305;130
405;25;305;95
405;15;305;85
405;5;305;75
405;0;305;65
405;35;305;30
405;45;305;20
405;55;305;10
405;65;305;0
405;90;305;25
405;100;305;35
405;110;305;45
405;120;305;55
405;155;305;90
405;165;305;100
405;175;305;110
405;185;305;120
405;220;305;155
405;230;305;165
405;240;305;175
405;275;305;210
405;285;305;220
405;295;340;275
405;295;350;285
405;295;360;295
405;295;395;330
405;295;405;340
405;295;415;350
405;295;425;360
515;295;450;395
525;295;440;395
535;295;430;395
545;295;420;395
580;295;385;395
590;295;375;395
600;295;365;395
635;295;330;395
645;295;320;395
655;295;310;395
700;265;305;395
710;255;305;395
720;245;305;395
730;235;305;395
705;210;305;395
695;200;305;395
685;190;305;395
675;180;305;395
640;145;305;395
630;135;305;395
620;125;305;395
610;115;305;395
575;80;305;395
565;70;305;395
555;60;305;395
520;25;305;395
510;15;305;395
500;5;305;395
490;0;305;395
455;35;305;395
445;45;305;395
435;55;305;395
405;100;305;390
405;110;305;380
405;120;305;370
405;155;305;335
405;165;305;325
405;175;305;315
405;185;305;305
405;220;305;270
405;230;305;260
405;240;305;250
405;275;305;215
405;285;305;205
405;295;340;150
405;295;350;140
405;295;360;130
405;295;395;95
405;295;405;85
405;295;415;75
405;295;425;65
405;295;450;90
405;295;440;100
405;295;430;110
405;295;420;120
405;295;385;155
405;295;375;165
405;295;365;175
405;295;330;210
405;295;320;220
405;295;310;230
405;265;305;275
405;255;305;285
405;245;305;295
405;210;305;330
405;200;305;340
405;190;305;350
405;180;305;360
415;125;305;395
425;115;305;395
460;80;305;395
470;70;305;395
480;60;305;395
515;25;305;395
525;15;305;395
535;5;305;395
545;0;305;395
580;35;305;395
590;45;305;395
600;55;305;395
635;90;305;395
645;100;305;395
655;110;305;395
665;120;305;395
700;155;305;395
710;165;305;395
720;175;305;395
730;185;305;395
695;220;305;395
685;230;305;395
675;240;305;395
640;275;305;395
630;285;305;395
575;295;340;395
565;295;350;395
555;295;360;395
520;295;395;395
510;295;405;395
500;295;415;395
490;295;425;395
405;295;450;335
405;295;440;325
405;295;430;315
405;295;420;305
405;295;385;270
405;295;375;260
405;295;365;250
405;295;330;215
405;295;320;205
405;295;310;195
405;265;305;150
405;255;305;140
405;245;305;130
405;210;305;95
405;200;305;85
405;190;305;75
405;180;305;65
405;145;305;30
405;135;305;20
405;125;305;10
405;115;305;0
405;80;305;35
405;70;305;45
405;60;305;55
405;25;305;90
405;15;305;100
405;5;305;110
405;0;305;120
405;35;305;155
405;45;305;165
405;55;305;175
405;90;305;210
405;100;305;220
405;110;305;230
405;120;305;240
405;155;305;275
405;165;305;285
405;175;305;295
405;220;305;340
405;230;305;350
405;240;305;360
460;295;340;395
470;295;350;395
480;295;360;395
515;295;395;395
525;295;405;395
535;295;415;395
545;295;425;395
700;295;450;395
710;295;440;395
720;295;430;395
730;295;420;395
695;295;385;395
685;295;375;395
675;295;365;395
640;295;330;395
630;295;320;395
620;295;310;395
575;265;305;395
565;255;305;395
555;245;305;395
520;210;305;395
510;200;305;395
500;190;305;395
490;180;305;395
455;145;305;395
445;135;305;395
435;125;305;395
405;80;305;390
405;70;305;380
405;60;305;370
405;25;305;335
405;15;305;325
405;5;305;315
405;0;305;305
405;35;305;270
405;45;305;260
405;55;305;250
405;90;305;215
405;100;305;205
405;110;305;195
405;120;305;185
405;155;305;150
405;165;305;140
405;175;305;130
405;220;305;85
405;230;305;75
405;240;305;65
405;275;305;30
405;285;305;20
405;295;340;35
405;295;350;45
405;295;360;55
405;295;395;90
405;295;405;100
405;295;415;110
405;295;425;120
405;295;450;275
405;295;440;285
405;295;430;295
405;295;385;340
405;295;375;350
405;295;365;360
415;295;310;395
460;265;305;395
470;255;305;395
480;245;305;395
515;210;305;395
525;200;305;395
535;190;305;395
545;180;305;395
580;145;305;395
590;135;305;395
600;125;305;395
645;80;305;395
655;70;305;395
665;60;305;395
700;25;305;395
710;15;305;395
720;5;305;395
